Type,ID,Birth time (milsec),Death time (milsec),Time lived (milsec),Updates / Frames lived,Health,Max health,Health ratio,Energy,Max energy,Energy ratio,Total Energy gained,Tiles traveled,Attack power,Organisms attacked,Animals killed,Plants killed,Parent Id,Number of Offsprings,Color red value,Color green value,Color blue value
Animal,11938,146121,152817,6696,136,-7.01,100,-0.07,0,100,0.0,601.1,51,11.93,0,0,1,,1,115,157,97
Animal,10541,90420,152818,62398,1161,-2.32,100,-0.02,0,100,0.0,4986.31,177,11.69,0,0,5,,1,168,112,116
Animal,10541,90420,152818,62398,1161,-6.32,100,-0.06,0,100,0.0,4986.31,178,11.69,0,0,5,,1,168,112,116
Animal,10797,109494,152818,43324,819,-1.61,100,-0.02,0,100,0.0,3504.7,143,12.74,0,0,1,,0,129,140,118
Animal,10720,104867,152819,47952,927,-2.83,100,-0.03,0,100,0.0,3944.97,181,9.41,0,0,1,,1,154,157,126
Animal,10720,104867,152819,47952,927,-6.83,100,-0.07,0,100,0.0,3944.97,182,9.41,0,0,1,,1,154,157,126
Animal,10951,116587,152820,36233,681,-2.11,100,-0.02,0,100,0.0,3037.61,113,12.17,0,0,2,,3,160,145,143
Animal,10951,116587,152820,36233,681,-6.11,100,-0.06,0,100,0.0,3037.61,114,12.17,0,0,2,,3,160,145,143
Animal,11875,144843,152866,8023,158,-3.48,100,-0.03,0,100,0.0,642.59,46,13.39,0,0,4,,0,141,120,166
Animal,12184,151157,152868,1711,49,-2.69,100,-0.03,0,100,0.0,162.49,46,15.62,0,0,5,,0,127,107,112
Animal,11122,123434,152869,29435,565,-3.61,100,-0.04,0,100,0.0,2444.32,104,11.57,0,0,2,,1,90,121,163
Animal,10220,51518,152871,101353,1934,-2.01,100,-0.02,0,100,0.0,8267.03,279,12.36,0,0,2,,0,133,127,102
Animal,11028,119795,152871,33076,621,-0.71,100,-0.01,0,100,0.0,2705.85,114,13.37,0,0,1,,1,109,172,113
Animal,12069,148727,152922,4195,95,-0.51,100,-0.01,0,100,0.0,401.59,49,12.24,0,0,3,,0,189,155,146
Animal,12069,148727,152922,4195,95,-4.51,100,-0.05,0,100,0.0,401.59,50,12.24,0,0,3,,0,189,155,146
Animal,11293,129076,152928,23852,455,-1.29,100,-0.01,0,100,0.0,1958.77,89,11.6,0,0,9,,1,162,131,118
Animal,11293,129076,152928,23852,455,-5.29,100,-0.05,0,100,0.0,1958.77,90,11.6,0,0,9,,1,162,131,118
Animal,10963,117245,152979,35734,676,-2.05,100,-0.02,0,100,0.0,3001.19,112,12.18,0,0,2,,2,169,128,126
Animal,10963,117245,152979,35734,676,-6.05,100,-0.06,0,100,0.0,3001.19,113,12.18,0,0,2,,2,169,128,126
Animal,11793,143037,152980,9943,210,-0.33,100,-0.0,0,100,0.0,903.53,71,14.48,0,0,3,,0,114,164,118
Animal,11793,143037,152980,9943,210,-4.33,100,-0.04,0,100,0.0,903.53,72,14.48,0,0,3,,0,114,164,118
Animal,11757,142193,152981,10788,192,-3.53,100,-0.04,48,100,0.48,908.15,31,14.37,0,0,1,,0,103,124,161
Animal,8316,7335,152983,145648,2867,-1.31,100,-0.01,0,100,0.0,12429.61,390,9.98,0,0,2,,7,222,128,121
Animal,8316,7335,152983,145648,2867,-5.31,100,-0.05,0,100,0.0,12429.61,391,9.98,0,0,2,,7,222,128,121
Animal,11646,139116,152983,13867,274,-2.97,100,-0.03,0,100,0.0,1207.76,112,14.66,0,0,20,,0,190,149,114
Animal,11646,139116,152983,13867,274,-6.97,100,-0.07,0,100,0.0,1207.76,113,14.66,0,0,20,,0,190,149,114
Animal,10420,79645,152985,73340,1381,-1.56,100,-0.02,0,100,0.0,5912.06,200,13.32,0,0,3,,0,156,137,85
Animal,10648,99552,152985,53433,1030,-0.3,100,-0.0,0,100,0.0,4383.44,190,11.46,0,0,7,,0,152,120,102
Animal,10784,108563,152987,44424,825,-3.86,100,-0.04,0,100,0.0,3613.58,129,13.94,0,0,3,,1,130,92,100
Animal,10784,108563,152987,44424,825,-7.86,100,-0.08,0,100,0.0,3613.58,130,13.94,0,0,3,,1,130,92,100
Animal,11894,145272,153034,7762,160,-2.44,100,-0.02,0,100,0.0,715.44,54,14.2,0,0,1,,1,147,133,140
Animal,11026,119741,153036,33295,612,-5.71,100,-0.06,0,100,0.0,2632.93,106,11.01,0,0,10,,1,123,101,132
Animal,10428,79848,153036,73188,1391,-2.35,100,-0.02,0,100,0.0,6099.43,212,11.84,0,0,7,,3,139,122,126
Animal,10646,99497,153037,53540,1019,-0.31,100,-0.0,0,100,0.0,4398.92,172,9.07,0,0,1,,3,179,159,102
Animal,10646,99497,153037,53540,1019,-4.31,100,-0.04,0,100,0.0,4398.92,173,9.07,0,0,1,,3,179,159,102
Animal,11783,142864,153039,10175,213,-2.96,100,-0.03,0,100,0.0,890.09,70,12.79,0,0,10,,0,198,144,174
Animal,11783,142864,153039,10175,213,-6.96,100,-0.07,0,100,0.0,890.09,71,12.79,0,0,10,,0,198,144,174
Animal,11255,127548,153041,25493,476,-3.45,100,-0.03,0,100,0.0,2041.21,93,12.57,0,0,7,,0,166,164,142
Animal,11255,127548,153041,25493,476,-7.45,100,-0.07,0,100,0.0,2041.21,94,12.57,0,0,7,,0,166,164,142
Animal,11012,119353,153042,33689,632,-3.87,100,-0.04,0,100,0.0,2680.32,103,11.8,0,0,2,,0,162,166,146
Animal,11012,119353,153042,33689,632,-7.87,100,-0.08,0,100,0.0,2680.32,104,11.8,0,0,2,,0,162,166,146
Animal,11754,142134,153088,10954,213,-3.35,100,-0.03,0,100,0.0,867.26,68,14.45,0,0,5,,0,164,125,139
Animal,11754,142134,153088,10954,213,-7.35,100,-0.07,0,100,0.0,867.26,69,14.45,0,0,5,,0,164,125,139
Animal,10894,114284,153088,38804,725,-0.38,100,-0.0,0,100,0.0,3214.32,123,14.45,0,0,1,,2,159,133,114
Animal,10583,94310,153088,58778,1075,-3.01,100,-0.03,0,100,0.0,4735.13,119,13.12,0,0,4,,2,123,147,126
Animal,10667,101084,153090,52006,972,-0.7,100,-0.01,0,100,0.0,4181.91,131,10.39,0,0,3,,2,192,165,108
Animal,11447,133641,153091,19450,351,-12.0,100,-0.12,0,100,0.0,1597.91,57,15.36,0,0,1,,1,145,131,96
Animal,10857,112867,153091,40224,760,-3.58,100,-0.04,0,100,0.0,3279.2,144,12.81,0,0,5,,1,135,144,113
Animal,10857,112867,153091,40224,760,-7.58,100,-0.08,0,100,0.0,3279.2,145,12.81,0,0,5,,1,135,144,113
Animal,11266,128104,153091,24987,466,-2.14,100,-0.02,0,100,0.0,1963.5,86,11.47,0,0,1,,0,161,176,142
Animal,11656,139353,153092,13739,261,-0.56,100,-0.01,0,100,0.0,1088.08,58,13.74,0,0,2,,0,117,153,115
Animal,11818,143584,153093,9509,204,-3.08,100,-0.03,0,100,0.0,864.78,74,14.04,0,0,12,,0,146,83,137
Animal,11818,143584,153093,9509,204,-7.08,100,-0.07,0,100,0.0,864.78,75,14.04,0,0,12,,0,146,83,137
Animal,12003,147376,153094,5718,119,-3.98,100,-0.04,0,100,0.0,490.09,55,12.5,0,0,9,,0,226,105,85
Animal,10529,89423,153096,63673,1189,-3.69,100,-0.04,0,100,0.0,5171.83,168,10.87,0,0,2,,3,148,113,124
Animal,11781,142795,153140,10345,205,-0.96,100,-0.01,0,100,0.0,866.94,70,11.29,0,0,5,,0,140,121,116
Animal,11906,145453,153142,7689,157,-1.98,100,-0.02,0,100,0.0,647.77,56,13.96,0,0,1,,0,200,177,109
Animal,11906,145453,153142,7689,157,-5.98,100,-0.06,0,100,0.0,647.77,57,13.96,0,0,1,,0,200,177,109
Animal,11988,147130,153142,6012,127,-3.98,100,-0.04,0,100,0.0,533.4,42,13.89,0,0,2,,0,188,138,139
Animal,10761,107235,153144,45909,865,-2.81,100,-0.03,0,100,0.0,3738.3,163,12.56,0,0,23,,1,145,132,95
Animal,10761,107235,153144,45909,865,-6.81,100,-0.07,0,100,0.0,3738.3,164,12.56,0,0,23,,1,145,132,95
Animal,10174,39610,153145,113535,2190,-0.04,100,-0.0,0,100,0.0,9452.3,301,11.66,0,0,3,,3,148,156,92
Animal,10174,39610,153145,113535,2190,-4.04,100,-0.04,0,100,0.0,9452.3,302,11.66,0,0,3,,3,148,156,92
Animal,11805,143344,153147,9803,198,-0.77,100,-0.01,0,100,0.0,846.29,67,13.22,0,0,5,,0,133,143,84
Animal,11805,143344,153147,9803,198,-4.77,100,-0.05,0,100,0.0,846.29,68,13.22,0,0,5,,0,133,143,84
Animal,12062,148591,153179,4588,100,-2.87,100,-0.03,0,100,0.0,427.33,47,10.08,0,0,1,,0,56,115,197
Animal,11701,140669,153183,12514,252,-2.56,100,-0.03,0,100,0.0,1148.6,67,12.27,0,0,3,,2,132,187,127
Animal,11496,134938,153194,18256,347,-3.71,100,-0.04,0,100,0.0,1460.65,79,9.66,0,0,4,,1,61,97,105
Animal,11496,134938,153194,18256,347,-7.71,100,-0.08,0,100,0.0,1460.65,80,9.66,0,0,4,,1,61,97,105
Animal,10193,44685,153198,108513,2064,-2.92,100,-0.03,0,100,0.0,8730.01,253,9.46,0,0,1,,1,208,115,84
Animal,10796,109438,153199,43761,823,-0.23,100,-0.0,0,100,0.0,3586.01,150,10.93,0,0,18,,2,154,184,92
Animal,10384,75628,153199,77571,1481,-3.73,100,-0.04,0,100,0.0,6561.15,236,12.24,0,0,1,,5,136,142,111
Animal,11969,146785,153200,6415,122,-0.07,100,-0.0,0,100,0.0,498.83,39,11.99,0,0,3,,0,111,146,143
Animal,11969,146785,153200,6415,122,-4.07,100,-0.04,0,100,0.0,498.83,40,11.99,0,0,3,,0,111,146,143
Animal,10487,86962,153203,66241,1253,-2.71,100,-0.03,0,100,0.0,5507.11,196,12.99,0,0,3,,2,145,96,74
Animal,10373,73989,153246,79257,1506,-3.08,100,-0.03,0,100,0.0,6525.22,226,11.5,0,0,4,,2,93,149,110
Animal,10525,89266,153247,63981,1185,0.0,100,0.0,0,100,0.0,5041.35,184,11.15,0,0,6,,0,134,168,71
Animal,10525,89266,153247,63981,1185,-4.0,100,-0.04,0,100,0.0,5041.35,185,11.15,0,0,6,,0,134,168,71
Animal,10794,109424,153248,43824,841,-2.25,100,-0.02,0,100,0.0,3591.5,132,12.37,0,0,1,,0,98,134,133
Animal,10794,109424,153248,43824,841,-6.25,100,-0.06,0,100,0.0,3591.5,133,12.37,0,0,1,,0,98,134,133
Animal,11024,119735,153249,33514,630,-2.32,100,-0.02,0,100,0.0,2681.52,123,13.09,0,0,3,,0,115,165,125
Animal,11547,136418,153250,16832,316,-0.84,100,-0.01,0,100,0.0,1362.47,76,12.25,0,0,1,,1,173,163,133
Animal,11989,147135,153251,6116,129,-2.94,100,-0.03,0,100,0.0,520.77,50,14.15,0,0,3,,0,173,162,175
Animal,11306,129351,153251,23900,455,-1.42,100,-0.01,0,100,0.0,1926.02,115,11.46,0,0,2,,0,145,153,123
Animal,10485,86755,153254,66499,1261,-2.23,100,-0.02,0,100,0.0,5484.97,206,12.22,0,0,3,,1,136,121,137
Animal,11115,123225,153254,30029,561,-0.09,100,-0.0,0,100,0.0,2391.93,101,11.24,0,0,1,,0,161,176,116
Animal,11884,144980,153255,8275,163,-0.57,100,-0.01,0,100,0.0,681.44,46,13.52,0,0,1,,0,101,152,87
Animal,11884,144980,153255,8275,163,-4.57,100,-0.05,0,100,0.0,681.44,47,13.52,0,0,1,,0,101,152,87
Animal,11508,135121,153303,18182,347,-0.83,100,-0.01,0,100,0.0,1522.17,82,10.87,0,0,4,,1,198,202,116
Animal,11469,134233,153303,19070,359,-3.95,100,-0.04,0,100,0.0,1513.86,84,11.98,0,0,5,,0,188,119,138
Animal,11469,134233,153303,19070,359,-7.95,100,-0.08,0,100,0.0,1513.86,85,11.98,0,0,5,,0,188,119,138
Animal,10642,99183,153307,54124,1041,-2.78,100,-0.03,0,100,0.0,4556.86,198,15.11,0,0,8,,1,139,133,121
Animal,11804,143336,153348,10012,198,-1.09,100,-0.01,0,100,0.0,847.4,57,13.58,0,0,1,,0,179,119,130
Animal,11804,143336,153348,10012,198,-5.09,100,-0.05,0,100,0.0,847.4,58,13.58,0,0,1,,0,179,119,130
Animal,11025,119737,153350,33613,615,-3.47,100,-0.03,0,100,0.0,2626.9,94,12.53,0,0,2,,0,150,160,109
Animal,10748,106282,153352,47070,882,-2.67,100,-0.03,0,100,0.0,3833.99,151,11.83,0,0,1,,1,134,157,101
Animal,10748,106282,153352,47070,882,-6.67,100,-0.07,0,100,0.0,3833.99,152,11.83,0,0,1,,1,134,157,101
Animal,10146,32617,153353,120736,2344,-0.06,100,-0.0,0,100,0.0,10109.16,341,8.99,0,0,1,,6,107,163,104
Animal,11368,131520,153353,21833,414,-1.94,100,-0.02,0,100,0.0,1844.9,89,14.6,0,0,5,,1,127,132,123
Animal,11368,131520,153353,21833,414,-5.94,100,-0.06,0,100,0.0,1844.9,90,14.6,0,0,5,,1,127,132,123
Animal,12228,152103,153354,1251,42,-1.98,100,-0.02,0,100,0.0,101.36,37,11.52,0,0,1,,0,116,120,205
Animal,12228,152103,153354,1251,42,-5.98,100,-0.06,0,100,0.0,101.36,38,11.52,0,0,1,,0,116,120,205
Animal,9346,11782,153355,141573,2796,-2.13,100,-0.02,0,100,0.0,11993.63,399,9.63,0,0,4,,4,180,154,101
Animal,9346,11782,153355,141573,2796,-6.13,100,-0.06,0,100,0.0,11993.63,400,9.63,0,0,4,,4,180,154,101
Animal,10498,87585,153355,65770,1229,-1.65,100,-0.02,0,100,0.0,5284.1,198,10.21,0,0,1,,2,155,124,127
Animal,10498,87585,153355,65770,1229,-5.65,100,-0.06,0,100,0.0,5284.1,199,10.21,0,0,1,,2,155,124,127
Animal,11921,145813,153403,7590,148,-2.98,100,-0.03,0,100,0.0,607.78,43,14.07,0,0,5,,0,135,171,82
Animal,11921,145813,153404,7591,148,-6.98,100,-0.07,0,100,0.0,607.78,44,14.07,0,0,5,,0,135,171,82
Animal,11882,144964,153404,8440,165,-1.6,100,-0.02,0,100,0.0,679.75,47,14.65,0,0,1,,0,136,141,125
Animal,11859,144542,153404,8862,176,-1.9,100,-0.02,0,100,0.0,781.55,50,12.69,0,0,1,,1,167,118,149
Animal,11859,144542,153404,8862,176,-5.9,100,-0.06,0,100,0.0,781.55,51,12.69,0,0,1,,1,167,118,149
Animal,10256,58506,153405,94899,1793,-2.0,100,-0.02,0,100,0.0,7903.86,284,10.2,0,0,3,,7,74,171,74
Animal,10256,58506,153405,94899,1793,-6.0,100,-0.06,0,100,0.0,7903.86,285,10.2,0,0,3,,7,74,171,74
Animal,11835,143944,153406,9462,173,-8.9,100,-0.09,43.55,100,0.44,823.58,26,16.6,0,0,1,,0,132,108,111
Animal,11104,122882,153407,30525,568,-3.78,100,-0.04,0,100,0.0,2420.47,82,11.77,0,0,1,,0,190,133,113
Animal,10747,106269,153440,47171,884,-1.1,100,-0.01,0,100,0.0,4054.19,149,14.56,0,0,7,,5,136,142,108
Animal,10747,106269,153440,47171,884,-5.1,100,-0.05,0,100,0.0,4054.19,150,14.56,0,0,7,,5,136,142,108
Animal,12241,152434,153454,1020,20,-1.73,100,-0.02,34.92,100,0.35,73.71,11,15.36,0,0,3,,0,147,142,90
Animal,12089,148957,153455,4498,87,-3.62,100,-0.04,0,100,0.0,391.4,33,11.65,0,0,1,,0,108,155,112
Animal,11274,128497,153456,24959,484,-0.41,100,-0.0,0,100,0.0,2139.97,103,13.44,0,0,2,,2,84,147,124
Animal,11274,128497,153456,24959,484,-4.41,100,-0.04,0,100,0.0,2139.97,104,13.44,0,0,2,,2,84,147,124
Animal,10888,114014,153457,39443,721,-3.91,100,-0.04,0,100,0.0,3216.56,104,12.76,0,0,1,,3,122,112,109
Animal,10888,114014,153457,39443,721,-7.91,100,-0.08,0,100,0.0,3216.56,105,12.76,0,0,1,,3,122,112,109
Animal,11277,128561,153457,24896,462,-0.31,100,-0.0,0,100,0.0,2009.89,98,12.75,0,0,1,,1,92,167,76
Animal,11382,131986,153457,21471,409,-2.23,100,-0.02,0,100,0.0,1789.19,117,10.45,0,0,8,,2,184,178,117
Animal,11382,131986,153457,21471,409,-6.23,100,-0.06,0,100,0.0,1789.19,118,10.45,0,0,8,,2,184,178,117
Animal,11870,144789,153457,8668,174,-3.02,100,-0.03,0,100,0.0,734.77,58,13.31,0,0,1,,0,127,121,186
Animal,11870,144789,153457,8668,174,-7.02,100,-0.07,0,100,0.0,734.77,59,13.31,0,0,1,,0,127,121,186
Animal,11821,143642,153459,9817,201,-3.97,100,-0.04,0,100,0.0,891.23,83,10.92,0,0,5,,1,224,124,105
Animal,10900,114453,153462,39009,737,-0.56,100,-0.01,0,100,0.0,3297.05,149,10.57,0,0,14,,4,223,113,120
Animal,11098,122724,153463,30739,581,-3.99,100,-0.04,0,100,0.0,2528.55,108,15.42,0,0,3,,0,123,131,105
Animal,11098,122724,153463,30739,581,-7.99,100,-0.08,0,100,0.0,2528.55,109,15.42,0,0,3,,0,123,131,105
Animal,10985,118132,153494,35362,676,-3.85,100,-0.04,0,100,0.0,2915.9,138,10.72,0,0,5,,1,88,178,160
Animal,11636,138873,153509,14636,254,-5.95,100,-0.06,56,100,0.56,1218.34,37,16.38,0,0,1,,0,123,107,95
Animal,12067,148661,153510,4849,105,-3.2,100,-0.03,0,100,0.0,425.6,36,14.0,0,0,1,,0,159,108,86
Animal,12067,148661,153510,4849,105,-7.2,100,-0.07,0,100,0.0,425.6,37,14.0,0,0,1,,0,159,108,86
Animal,11308,129409,153510,24101,439,-3.93,100,-0.04,0,100,0.0,1885.06,83,12.15,0,0,2,,1,108,151,116
Animal,10914,114882,153510,38628,733,-3.98,100,-0.04,0,100,0.0,3254.88,123,12.15,0,0,1,,3,68,137,138
Animal,10293,64443,153512,89069,1692,-3.51,100,-0.04,0,100,0.0,7281.42,257,11.17,0,0,7,,1,87,171,128
Animal,8961,9748,153548,143800,2835,-0.35,100,-0.0,0,100,0.0,12092.1,384,9.66,0,0,1,,3,102,165,149
Animal,10673,101465,153564,52099,980,-1.06,100,-0.01,0,100,0.0,4258.06,167,14.95,0,0,4,,1,171,140,159
Animal,11995,147248,153565,6317,130,-0.96,100,-0.01,0,100,0.0,530.95,44,10.88,0,0,1,,0,169,148,147
Animal,11995,147248,153565,6317,130,-4.96,100,-0.05,0,100,0.0,530.95,45,10.88,0,0,1,,0,169,148,147
Animal,10218,51074,153566,102492,1981,-2.1,100,-0.02,0,100,0.0,8325.18,310,8.95,0,0,1,,1,187,192,126
Animal,10218,51074,153566,102492,1981,-6.1,100,-0.06,0,100,0.0,8325.18,311,8.95,0,0,1,,1,187,192,126
Animal,11487,134710,153567,18857,345,-1.54,100,-0.02,0,100,0.0,1531.74,56,13.48,0,0,2,,0,132,107,111
Animal,11410,132627,153568,20941,394,-0.09,100,-0.0,0,100,0.0,1671.1,82,12.07,0,0,1,,0,73,139,80
Animal,12245,152531,153604,1073,37,-3.36,100,-0.03,0,100,0.0,70.69,35,12.62,0,0,4,,0,125,133,119
Animal,12245,152531,153605,1074,37,-7.36,100,-0.07,10.1,100,0.1,80.79,35,12.62,0,0,4,,0,125,133,119
Animal,10679,102048,153615,51567,976,-3.67,100,-0.04,0,100,0.0,4284.68,161,12.51,0,0,5,,2,149,155,81
Animal,10679,102048,153615,51567,976,-7.67,100,-0.08,0,100,0.0,4284.68,162,12.51,0,0,5,,2,149,155,81
Animal,11507,135119,153617,18498,337,-1.25,100,-0.01,0,100,0.0,1420.61,72,13.56,0,0,12,,0,159,135,126
Animal,11507,135119,153617,18498,337,-5.25,100,-0.05,0,100,0.0,1420.61,73,13.56,0,0,12,,0,159,135,126
Animal,11278,128616,153617,25001,464,-2.28,100,-0.02,0,100,0.0,2003.69,84,12.46,0,0,1,,1,118,144,86
Animal,11278,128616,153617,25001,464,-6.28,100,-0.06,0,100,0.0,2003.69,85,12.46,0,0,1,,1,118,144,86
Animal,10462,84490,153620,69130,1296,-1.11,100,-0.01,0,100,0.0,5576.71,184,11.76,0,0,5,,1,181,160,161
Animal,10462,84490,153620,69130,1296,-5.11,100,-0.05,0,100,0.0,5576.71,185,11.76,0,0,5,,1,181,160,161
Animal,12185,151163,153621,2458,67,-2.55,100,-0.03,0,100,0.0,226.23,58,11.78,0,0,10,,0,191,137,122
Animal,11348,130997,153665,22668,428,-1.06,100,-0.01,0,100,0.0,1850.69,82,12.64,0,0,1,,1,123,115,150
Animal,11348,130997,153665,22668,428,-5.06,100,-0.05,0,100,0.0,1850.69,83,12.64,0,0,1,,1,123,115,150
Animal,11753,142131,153668,11537,213,-9.89,100,-0.1,0,100,0.0,909.2,51,13.37,0,0,3,,0,83,153,76
Animal,12142,150108,153668,3560,81,-2.13,100,-0.02,0,100,0.0,333.65,43,11.27,0,0,2,,0,173,116,104
Animal,10585,94469,153670,59201,1117,-1.96,100,-0.02,0,100,0.0,4828.3,186,10.42,0,0,5,,2,88,142,203
Animal,10585,94469,153671,59202,1117,-5.96,100,-0.06,0,100,0.0,4828.3,187,10.42,0,0,5,,2,88,142,203
Animal,11788,142979,153671,10692,212,-1.05,100,-0.01,0,100,0.0,899.21,74,12.77,0,0,7,,0,130,149,110
Animal,11788,142979,153671,10692,212,-5.05,100,-0.05,0,100,0.0,899.21,75,12.77,0,0,7,,0,130,149,110
Animal,12085,148940,153708,4768,110,-3.01,100,-0.03,0,100,0.0,481.43,46,10.75,0,0,2,,1,103,160,140
Animal,11063,121477,153718,32241,623,-3.43,100,-0.03,0,100,0.0,2637.95,116,12.73,0,0,2,,0,97,73,163
Animal,11824,143764,153721,9957,198,-0.6,100,-0.01,0,100,0.0,823.54,54,13.03,0,0,1,,0,122,134,112
Animal,10957,117030,153721,36691,678,-0.54,100,-0.01,0,100,0.0,3102.14,107,13.61,0,0,1,,4,159,108,99
Animal,10957,117030,153721,36691,678,-4.54,100,-0.05,0,100,0.0,3102.14,108,13.61,0,0,1,,4,159,108,99
Animal,11711,140985,153721,12736,244,-0.89,100,-0.01,0,100,0.0,1022.23,66,11.11,0,0,2,,0,157,180,166
Animal,11711,140985,153721,12736,244,-4.89,100,-0.05,0,100,0.0,1022.23,67,11.11,0,0,2,,0,157,180,166
Animal,10314,67323,153722,86399,1615,-3.99,100,-0.04,0,100,0.0,6842.39,201,9.55,0,0,6,,1,106,177,57
Animal,10314,67323,153722,86399,1615,-7.99,100,-0.08,0,100,0.0,6842.39,202,9.55,0,0,6,,1,106,177,57
Animal,11576,137254,153722,16468,313,-1.52,100,-0.02,0,100,0.0,1339.76,83,12.41,0,0,1,,0,132,145,95
Animal,11576,137254,153722,16468,313,-5.52,100,-0.06,0,100,0.0,1339.76,84,12.41,0,0,1,,0,132,145,95
Animal,11968,146777,153723,6946,142,-3.58,100,-0.04,0,100,0.0,578.59,42,11.48,0,0,1,,0,81,129,108
Animal,11968,146777,153723,6946,142,-7.58,100,-0.08,0,100,0.0,578.59,43,11.48,0,0,1,,0,81,129,108
Animal,12213,151755,153759,2004,59,-2.51,100,-0.03,0,100,0.0,162.52,45,12.7,0,0,7,,0,127,166,122
Animal,10121,29121,153768,124647,2450,-3.61,100,-0.04,0,100,0.0,10457.75,341,7.92,0,0,3,,6,45,143,179
Animal,10121,29121,153769,124648,2450,-7.61,100,-0.08,0,100,0.0,10457.75,342,7.92,0,0,3,,6,45,143,179
Animal,10687,102792,153772,50980,970,-2.65,100,-0.03,0,100,0.0,4244.37,181,12.09,0,0,18,,2,156,111,119
Animal,10687,102792,153772,50980,970,-6.65,100,-0.07,0,100,0.0,4244.37,182,12.09,0,0,18,,2,156,111,119
Animal,11441,133410,153773,20363,381,-1.79,100,-0.02,0,100,0.0,1627.23,85,15.65,0,0,1,,0,103,88,107
Animal,11441,133410,153773,20363,381,-5.79,100,-0.06,0,100,0.0,1627.23,86,15.65,0,0,1,,0,103,88,107
Animal,11460,133988,153824,19836,374,-3.38,100,-0.03,0,100,0.0,1660.79,77,16.35,0,0,3,,0,183,126,119
Animal,10397,77495,153824,76329,1478,-1.48,100,-0.01,0,100,0.0,6507.67,243,10.98,0,0,7,,4,115,157,184
Animal,9356,11837,153825,141988,2782,-3.37,100,-0.03,0,100,0.0,11755.01,373,8.06,0,0,6,,4,59,202,46
Animal,9356,11837,153825,141988,2782,-7.37,100,-0.07,0,100,0.0,11755.01,374,8.06,0,0,6,,4,59,202,46
Animal,11858,144535,153863,9328,191,-3.11,100,-0.03,0,100,0.0,804.22,56,10.69,0,0,1,,0,115,147,119
Animal,11262,127987,153872,25885,490,-3.01,100,-0.03,0,100,0.0,2103.42,87,13.62,0,0,6,,0,91,123,136
Animal,11262,127987,153872,25885,490,-7.01,100,-0.07,0,100,0.0,2103.42,88,13.62,0,0,6,,0,91,123,136
Animal,11942,146172,153875,7703,163,-1.58,100,-0.02,0,100,0.0,742.52,58,15.22,0,0,2,,1,131,123,124
Animal,11587,137543,153875,16332,328,-0.69,100,-0.01,0,100,0.0,1404.38,93,13.0,0,0,10,,0,89,87,197
Animal,10965,117304,153876,36572,697,-1.52,100,-0.02,0,100,0.0,2967.78,115,9.76,0,0,7,,1,74,70,83
Animal,10965,117304,153876,36572,697,-5.52,100,-0.06,0,100,0.0,2967.78,116,9.76,0,0,7,,1,74,70,83
Animal,11939,146157,153909,7752,163,-2.34,100,-0.02,0,100,0.0,669.83,55,12.13,0,0,4,,0,73,128,83
Animal,11939,146157,153909,7752,163,-6.34,100,-0.06,0,100,0.0,669.83,56,12.13,0,0,4,,0,73,128,83
Animal,10990,118423,153922,35499,671,-2.71,100,-0.03,0,100,0.0,2908.75,138,14.66,0,0,8,,0,129,125,104
Animal,10990,118423,153922,35499,671,-6.71,100,-0.07,0,100,0.0,2908.75,139,14.66,0,0,8,,0,129,125,104
Animal,11924,145935,153924,7989,149,-11.01,100,-0.11,0,100,0.0,662.96,35,15.35,0,0,1,,0,145,123,96
Animal,10453,83671,153924,70253,1332,-3.03,100,-0.03,0,100,0.0,5927.5,219,13.9,0,0,12,,4,148,145,139
Animal,10640,99018,153925,54907,1029,-0.5,100,-0.0,0,100,0.0,4437.92,141,11.44,0,0,8,,1,118,161,131
Animal,12244,152530,153962,1432,37,-2.31,100,-0.02,0,100,0.0,63.66,21,13.26,0,0,2,,0,78,89,131
Animal,11774,142621,153975,11354,228,-2.77,100,-0.03,0,100,0.0,967.36,74,12.6,0,0,4,,0,126,165,148
Animal,11581,137373,153976,16603,305,-0.77,100,-0.01,0,100,0.0,1263.1,49,10.6,0,0,1,,0,106,166,107
Animal,11581,137373,153977,16604,305,-4.77,100,-0.05,0,100,0.0,1263.1,50,10.6,0,0,1,,0,106,166,107
Animal,10651,99607,153977,54370,1021,-2.47,100,-0.02,0,100,0.0,4518.97,170,12.64,0,0,2,,2,159,99,136
Animal,10651,99607,153978,54371,1021,-6.47,100,-0.06,0,100,0.0,4518.97,171,12.64,0,0,2,,2,159,99,136
Animal,11737,141777,153978,12201,253,-1.91,100,-0.02,0,100,0.0,1166.93,101,13.89,0,0,14,,2,129,139,108
Animal,11560,136716,153979,17263,338,-3.03,100,-0.03,0,100,0.0,1518.93,89,13.28,0,0,7,,2,162,165,143
Animal,11560,136716,153979,17263,338,-7.03,100,-0.07,0,100,0.0,1518.93,90,13.28,0,0,7,,2,162,165,143
Animal,12141,150099,154020,3921,100,-3.79,100,-0.04,0,100,0.0,436.77,54,11.62,0,0,7,,1,65,145,134
Animal,11476,134405,154024,19619,363,-0.84,100,-0.01,0,100,0.0,1512.77,78,10.93,0,0,2,,0,108,166,182
Animal,11476,134405,154024,19619,363,-4.84,100,-0.05,0,100,0.0,1512.77,79,10.93,0,0,2,,0,108,166,182
